"item_id","point_name","equipment","parent_equipment_name","equipment_type"
31038,Flow Today,COTTONWOOD B 2H Oil Meter,COTTONWOOD B 2H,Oil Meter
31039,Flow Yesterday,COTTONWOOD B 2H Oil Meter,COTTONWOOD B 2H,Oil Meter
31040,Flow Rate,COTTONWOOD SWD Water Meter,COTTONWOOD Tank Battery,Water Meter
31041,Flow Today,COTTONWOOD SWD Water Meter,COTTONWOOD Tank Battery,Water Meter
31042,Flow Yesterday,COTTONWOOD SWD Water Meter,COTTONWOOD Tank Battery,Water Meter
31043,Pressure,COTTONWOOD A 1H Separator,COTTONWOOD A 1H,Separator
31044,LSHH,COTTONWOOD A 1H Separator,COTTONWOOD A 1H,Separator
31045,PSHH,COTTONWOOD A 1H Separator,COTTONWOOD A 1H,Separator
31046,LSLL,COTTONWOOD A 1H Separator,COTTONWOOD A 1H,Separator
31047,Pressure,COTTONWOOD B 2H Separator,COTTONWOOD B 2H,Separator
31048,LSHH,COTTONWOOD B 2H Separator,COTTONWOOD B 2H,Separator
31049,PSHH,COTTONWOOD B 2H Separator,COTTONWOOD B 2H,Separator
31050,LSLL,COTTONWOOD B 2H Separator,COTTONWOOD B 2H,Separator
31051,LSHH,COTTONWOOD Heater Separator,COTTONWOOD Tank Battery,Separator
31052,PSHH,COTTONWOOD Heater Separator,COTTONWOOD Tank Battery,Separator
31053,PSLL,COTTONWOOD Heater Separator,COTTONWOOD Tank Battery,Separator
31054,Pressure,COTTONWOOD Heater Treater,COTTONWOOD Tank Battery,Treater
31055,Fire Loop,COTTONWOOD Heater Treater,COTTONWOOD Tank Battery,Treater
31056,Instrument Air PSI,COTTONWOOD Facility,COTTONWOOD CDP,Facility
31057,Sales Line PSI,COTTONWOOD Facility,COTTONWOOD CDP,Facility
31058,Entrance ESD Button,COTTONWOOD Facility,COTTONWOOD CDP,Facility
31059,Flare HP KO LSHH,COTTONWOOD Flare,COTTONWOOD Tank Battery,Flare
31060,Flare LP KO LSHH,COTTONWOOD Flare,COTTONWOOD Tank Battery,Flare
31061,Water Tank LSHH,COTTONWOOD Tank Battery,COTTONWOOD CDP,Tank Battery
31062,Oil Tank LSHH,COTTONWOOD Tank Battery,COTTONWOOD CDP,Tank Battery
31063,VRT LSHH,COTTONWOOD Tank Battery,COTTONWOOD CDP,Tank Battery
31064,Frac Tank LSHH,COTTONWOOD Tank Battery,COTTONWOOD CDP,Tank Battery
31065,Flow Rate,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31066,Differential Pressure,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31067,Static Pressure,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31068,Temperature,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31069,Today Volume,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31070,Yesterday Volume,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31071,Accumulated Volume,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31072,Battery Voltage,COTTONWOOD A 1H Production Meter,COTTONWOOD A 1H,Gas Meter
31073,Flow Rate,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31074,Differential Pressure,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31075,Static Pressure,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31076,Temperature,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31077,Today Volume,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31078,Yesterday Volume,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31079,Accumulated Volume,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31080,Battery Voltage,COTTONWOOD B 2H Production Meter,COTTONWOOD B 2H,Gas Meter
31081,Flow Rate,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31082,Differential Pressure,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31083,Static Pressure,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31084,Temperature,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31085,Today Volume,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31086,Yesterday Volume,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31087,Accumulated Volume,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31088,Battery Voltage,COTTONWOOD Flash Gas Meter,COTTONWOOD Tank Battery,Gas Meter
31089,Pump ESD Button,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31090,Reset Button,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31091,Oil LSLL,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31092,Oil LSHH,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31093,Suction PSLL,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31094,Suction PSHH,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31095,Discharge PSLL,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31096,Dischage PSHH,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31097,Vibration Switch,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31098,VFD Shut Down,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31099,Well Status,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31100,SDV Status,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31101,Tubing Pressure,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31102,Casing Pressure,COTTONWOOD A 1H Jet Pump,COTTONWOOD A 1H Separator,Jet Pump
31103,Pump ESD Button,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31104,Reset Button,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31105,Oil LSLL,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31106,Oil LSHH,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31107,Suction PSLL,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31108,Suction PSHH,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31109,Discharge PSLL,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31110,Dischage PSHH,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31111,Vibration Switch,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31112,VFD Shut Down,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31113,Well Status,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31114,SDV Status,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31115,Tubing Pressure,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31116,Casing Pressure,COTTONWOOD B 2H Jet Pump,COTTONWOOD B 2H Separator,Jet Pump
31117,Demand,COTTONWOOD Remote Device,,RTU
31118,Last Poll Success Time,COTTONWOOD Remote Device,,RTU
31119,Last Poll Length,COTTONWOOD Remote Device,,RTU
31120,Last Poll Failure Code,COTTONWOOD Remote Device,,RTU
31121,Last Poll Status,COTTONWOOD Remote Device,,RTU
31122,Comm Status,COTTONWOOD Remote Device,,RTU
31123,Time Since Complete,COTTONWOOD Remote Device,,RTU
31124,IP Address,COTTONWOOD Remote Device,,RTU
31125,Demand,COTTONWOOD Fuel Gas Remote Device,,RTU
31126,Last Poll Success Time,COTTONWOOD Fuel Gas Remote Device,,RTU
31127,Last Poll Length,COTTONWOOD Fuel Gas Remote Device,,RTU
31128,Last Poll Failure Code,COTTONWOOD Fuel Gas Remote Device,,RTU
31129,Last Poll Status,COTTONWOOD Fuel Gas Remote Device,,RTU
31130,Comm Status,COTTONWOOD Fuel Gas Remote Device,,RTU
31131,Time Since Complete,COTTONWOOD Fuel Gas Remote Device,,RTU
31132,IP Address,COTTONWOOD Fuel Gas Remote Device,,RTU
31133,Injection Rate Setpoint,JAKE BERGER JR CATTLE COMPANY 6H,CARLY/JAKE BERGER/ROOSEVELT Well Pad,Gas Lift
31134,Flow Rate,BOZKA #1H Gas Lift Meter,BOZKA #1H,Gas Meter
31135,Static Pressure,ROCK CREEK #11H Production Meter,ROCK CREEK #11H,Gas Meter
31136,Generator Power Status,COTTONWOOD Facility,COTTONWOOD CDP,Facility
31139,Differential Pressure,MCCREARY TECHNIK (SA) 2H Production Meter,MCCREARY TECHNIK (SA) 2H,Gas Meter
31140,Differential Pressure,ROCK CREEK #14H Production Meter,ROCK CREEK #14H,Gas Meter
31141,Temperature,ROCK CREEK #14H Gas Lift Meter,ROCK CREEK #14H,Gas Meter
31142,Temperature,MCCREARY TECHNIK (SA) 3H Production Meter,MCCREARY TECHNIK (SA) 3H,Gas Meter
31143,Today Volume,MCCREARY TECHNIK (SA) 3H Gas Lift Meter,MCCREARY TECHNIK (SA) 3H,Gas Meter
31144,Today Volume,ROCK CREEK #15H Gas Lift Meter,ROCK CREEK #15H,Gas Meter
31145,Yesterday Volume,MCCREARY TECHNIK (SA) 4H Production Meter,MCCREARY TECHNIK (SA) 4H,Gas Meter
31146,Accumulated Volume,MCCREARY TECHNIK (SA) 4H Gas Lift Meter,MCCREARY TECHNIK (SA) 4H,Gas Meter
31148,Static Pressure,ROCK CREEK #15H Production Meter,ROCK CREEK #15H,Gas Meter
31149,Static Pressure,MCCREARY TECHNIK (SA) 2H Gas Lift Meter,MCCREARY TECHNIK (SA) 2H,Gas Meter
31150,Flow Rate,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31151,Differential Pressure,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31152,Static Pressure,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31153,Temperature,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31154,Today Volume,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31155,Yesterday Volume,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31156,Accumulated Volume,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31157,Battery Voltage,Nitro A 1H Return Meter,Nitro A 1H,Gas Meter
31158,Flow Rate,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31159,Differential Pressure,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31160,Static Pressure,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31161,Temperature,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31162,Today Volume,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31163,Yesterday Volume,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31164,Accumulated Volume,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31165,Battery Voltage,Nitro A 2H Return Meter,Nitro A 2H,Gas Meter
31166,Flow Rate,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31167,Differential Pressure,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31168,Static Pressure,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31169,Temperature,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31170,Today Volume,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31171,Yesterday Volume,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31172,Accumulated Volume,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31173,Battery Voltage,Nitro B 1H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31174,Flow Rate,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31175,Differential Pressure,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31176,Static Pressure,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31177,Temperature,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31178,Today Volume,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31179,Yesterday Volume,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31180,Accumulated Volume,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31181,Battery Voltage,Nitro B 2H Return Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31182,Flow Rate,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31183,Differential Pressure,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31184,Static Pressure,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31185,Temperature,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31186,Today Volume,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31187,Yesterday Volume,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31188,Accumulated Volume,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31189,Battery Voltage,Nitro A1 A2 B1 B2 Fuel Gas Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31190,Flow Rate,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31191,Differential Pressure,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31192,Static Pressure,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31193,Temperature,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31194,Today Volume,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31195,Yesterday Volume,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31196,Accumulated Volume,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31197,Battery Voltage,DEVON NORTH 1 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31198,Flow Rate,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31199,Differential Pressure,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31200,Static Pressure,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31201,Temperature,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31202,Today Volume,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31203,Yesterday Volume,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31204,Accumulated Volume,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31205,Battery Voltage,DEVON NORTH 2 Discharge Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31206,Flow Rate,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31207,Differential Pressure,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31208,Static Pressure,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31209,Temperature,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31210,Today Volume,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31211,Yesterday Volume,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31212,Accumulated Volume,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31213,Battery Voltage,Nitro A 1H Gas Lift Meter,Nitro A 1H,Gas Meter
31214,Flow Rate,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31215,Differential Pressure,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31216,Static Pressure,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31217,Temperature,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31218,Today Volume,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31219,Yesterday Volume,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31220,Accumulated Volume,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31221,Battery Voltage,Nitro A 2H Gas Lift Meter,Nitro A 2H,Gas Meter
31222,Flow Rate,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31223,Differential Pressure,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31224,Static Pressure,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31225,Temperature,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31226,Today Volume,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31227,Yesterday Volume,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31228,Accumulated Volume,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31229,Battery Voltage,Nitro B 1H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31230,Flow Rate,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31231,Differential Pressure,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31232,Static Pressure,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31233,Temperature,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31234,Today Volume,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31235,Yesterday Volume,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31236,Accumulated Volume,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31237,Battery Voltage,Nitro B 2H Gas Lift Meter,Nitro A1 A2 B1 B2 Facility,Gas Meter
31238,Demand,Nitro A 1H Return Meter Remote Device,,RTU
31239,Last Poll Success Time,Nitro A 1H Return Meter Remote Device,,RTU
31240,Last Poll Length,Nitro A 1H Return Meter Remote Device,,RTU
31241,Last Poll Failure Code,Nitro A 1H Return Meter Remote Device,,RTU
31242,Last Poll Status,Nitro A 1H Return Meter Remote Device,,RTU
31243,Comm Status,Nitro A 1H Return Meter Remote Device,,RTU
31244,Time Since Complete,Nitro A 1H Return Meter Remote Device,,RTU
31245,IP Address,Nitro A 1H Return Meter Remote Device,,RTU
31246,Demand,Nitro A 2H Return Meter Remote Device,,RTU
31247,Last Poll Success Time,Nitro A 2H Return Meter Remote Device,,RTU
31248,Last Poll Length,Nitro A 2H Return Meter Remote Device,,RTU
31249,Last Poll Failure Code,Nitro A 2H Return Meter Remote Device,,RTU
31250,Last Poll Status,Nitro A 2H Return Meter Remote Device,,RTU
31251,Comm Status,Nitro A 2H Return Meter Remote Device,,RTU
31252,Time Since Complete,Nitro A 2H Return Meter Remote Device,,RTU
31253,IP Address,Nitro A 2H Return Meter Remote Device,,RTU
31254,Demand,Nitro B 1H Return Meter Remote Device,,RTU
31255,Last Poll Success Time,Nitro B 1H Return Meter Remote Device,,RTU
31256,Last Poll Length,Nitro B 1H Return Meter Remote Device,,RTU
31257,Last Poll Failure Code,Nitro B 1H Return Meter Remote Device,,RTU
31258,Last Poll Status,Nitro B 1H Return Meter Remote Device,,RTU
31259,Comm Status,Nitro B 1H Return Meter Remote Device,,RTU
31260,Time Since Complete,Nitro B 1H Return Meter Remote Device,,RTU
31261,IP Address,Nitro B 1H Return Meter Remote Device,,RTU
31262,Demand,Nitro B 2H Return Meter Remote Device,,RTU
31263,Last Poll Success Time,Nitro B 2H Return Meter Remote Device,,RTU
31264,Last Poll Length,Nitro B 2H Return Meter Remote Device,,RTU
31265,Last Poll Failure Code,Nitro B 2H Return Meter Remote Device,,RTU
31266,Last Poll Status,Nitro B 2H Return Meter Remote Device,,RTU
31267,Comm Status,Nitro B 2H Return Meter Remote Device,,RTU
31268,Time Since Complete,Nitro B 2H Return Meter Remote Device,,RTU
31269,IP Address,Nitro B 2H Return Meter Remote Device,,RTU
31270,Demand,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31271,Last Poll Success Time,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31272,Last Poll Length,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31273,Last Poll Failure Code,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31274,Last Poll Status,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31275,Comm Status,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31276,Time Since Complete,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31277,IP Address,Nitro A1 A2 B1 B2 Fuel Gas Meter Remote Device,,RTU
31278,Demand,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31279,Last Poll Success Time,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31280,Last Poll Length,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31281,Last Poll Failure Code,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31282,Last Poll Status,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31283,Comm Status,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31284,Time Since Complete,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31285,IP Address,DEVON NORTH 1 Discharge Meter Remote Device,,RTU
31286,Demand,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31287,Last Poll Success Time,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31288,Last Poll Length,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31289,Last Poll Failure Code,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31290,Last Poll Status,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31291,Comm Status,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31292,Time Since Complete,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31293,IP Address,DEVON NORTH 2 Discharge Meter Remote Device,,RTU
31294,Demand,Nitro A 1H Gaslift Meter Remote Device,,RTU
31295,Last Poll Success Time,Nitro A 1H Gaslift Meter Remote Device,,RTU
31296,Last Poll Length,Nitro A 1H Gaslift Meter Remote Device,,RTU
31297,Last Poll Failure Code,Nitro A 1H Gaslift Meter Remote Device,,RTU
31298,Last Poll Status,Nitro A 1H Gaslift Meter Remote Device,,RTU
31299,Comm Status,Nitro A 1H Gaslift Meter Remote Device,,RTU
31300,Time Since Complete,Nitro A 1H Gaslift Meter Remote Device,,RTU
31301,IP Address,Nitro A 1H Gaslift Meter Remote Device,,RTU
