ID,Timestamp,Value,point_name,equipment,parent_equipment_name,equipment_type,Name,Accounting Number
10099,2022-02-21 15:26:19.228+00,10.019,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10029,2022-02-21 15:26:19.228+00,66.814,Casing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10007,2022-02-21 15:26:19.228+00,8.0,Casing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10017,2022-02-21 15:26:19.228+00,22.681,Casing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10023,2022-02-21 15:26:19.228+00,25.968,Casing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10020,2022-02-21 15:26:19.228+00,33.388,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10011,2022-02-21 15:26:19.227+00,124.88,Casing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10095,2022-02-21 15:26:19.227+00,865.161,Casing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10086,2022-02-21 15:26:19.227+00,613.126,Tubing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10013,2022-02-21 15:26:19.227+00,190.0,Casing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10010,2022-02-21 15:26:19.227+00,141.95,Tubing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10084,2022-02-21 15:26:19.227+00,1001.179,Tubing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10092,2022-02-21 15:26:19.227+00,178.201,Tubing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10028,2022-02-21 15:26:19.227+00,429.026,Tubing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10091,2022-02-21 15:26:19.227+00,25.78,Casing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10090,2022-02-21 15:26:19.227+00,7.096,Tubing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10026,2022-02-21 15:26:19.227+00,33.287,Tubing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10072,2022-02-21 15:26:19.227+00,7.789,Casing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10087,2022-02-21 15:26:19.227+00,15.254,Casing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10030,2022-02-21 15:26:19.227+00,429.174,Tubing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10000,2022-02-21 15:26:19.227+00,10.04,Tubing Pressure,BIG FIVE A1 H,BIG FIVE Well Pad,Gas Lift,BIG FIVE A1 H,204600.01
10053,2022-02-21 14:56:07.06+00,0.0,Casing Pressure,MOONSTONE B2H,MOONSTONE Well Pad,Gas Lift,MOONSTONE B2H,204682.01
10065,2022-02-21 14:56:07.06+00,0.0,Casing Pressure,ROCK CREEK RANCH UNIT 12H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH UNIT 12H,204596.01
10067,2022-02-21 14:56:07.06+00,500.0,Casing Pressure,ROCK CREEK RANCH 25H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH 25H,204713.01
10060,2022-02-21 14:56:07.06+00,94.845,Casing Pressure,RATTLER A 1H,RATTLER Well Pad,Gas Lift,RATTLER A 1H,204593.01
10046,2022-02-21 14:56:07.06+00,29.91,Tubing Pressure,MAMMOTH A 1H,MAMMOTH Well Pad,Gas Lift,MAMMOTH A 1H,204608.01
10070,2022-02-21 14:56:07.06+00,0.0,Tubing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10061,2022-02-21 14:56:07.06+00,0.0,Casing Pressure,RATTLER B 2H,RATTLER Well Pad,Gas Lift,RATTLER B 2H,204594.01
10054,2022-02-21 14:56:07.06+00,124.231,Tubing Pressure,EFFENBERGER #4H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #4H,203303.01
10064,2022-02-21 14:56:07.06+00,0.0,Tubing Pressure,ROCK CREEK RANCH UNIT 12H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH UNIT 12H,204596.01
10050,2022-02-21 14:56:07.06+00,901.0,Tubing Pressure,MOONSTONE A1H,MOONSTONE Well Pad,Gas Lift,MOONSTONE A1H,204681.01
10066,2022-02-21 14:56:07.06+00,0.0,Tubing Pressure,ROCK CREEK RANCH 25H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH 25H,204713.01
10056,2022-02-21 14:56:07.06+00,0.0,Tubing Pressure,EFFENBERGER #5H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #5H,203302.01
10068,2022-02-21 14:56:07.06+00,500.0,Tubing Pressure,QUARTZ 1H,QUARTZ Well Pad,Gas Lift,QUARTZ 1H,204712.01
10044,2022-02-21 14:56:07.06+00,23.43,Tubing Pressure,LABRADORITE C 3H,LABRADORITE Well Pad,Gas Lift,LABRADORITE C 3H,204698.01
10057,2022-02-21 14:56:07.06+00,133.951,Casing Pressure,EFFENBERGER #5H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #5H,203302.01
10042,2022-02-21 14:56:07.06+00,8.24,Tubing Pressure,LABRADORITE B 2H,LABRADORITE Well Pad,Gas Lift,LABRADORITE B 2H,204697.01
10043,2022-02-21 14:56:07.06+00,8.0,Casing Pressure,LABRADORITE B 2H,LABRADORITE Well Pad,Gas Lift,LABRADORITE B 2H,204697.01
10069,2022-02-21 14:56:07.06+00,450.0,Casing Pressure,QUARTZ 1H,QUARTZ Well Pad,Gas Lift,QUARTZ 1H,204712.01
10055,2022-02-21 14:56:07.06+00,0.0,Casing Pressure,EFFENBERGER #4H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #4H,203303.01
10041,2022-02-21 14:56:07.06+00,8.0,Casing Pressure,LABRADORITE A 1H,LABRADORITE Well Pad,Gas Lift,LABRADORITE A 1H,204696.01
10047,2022-02-21 14:56:07.06+00,15.86,Casing Pressure,MAMMOTH A 1H,MAMMOTH Well Pad,Gas Lift,MAMMOTH A 1H,204608.01
10048,2022-02-21 14:56:07.06+00,364.0,Tubing Pressure,LOMBARDO 2H,LOMBARDO Well Pad,Gas Lift,LOMBARDO 2H,204609.01
10039,2022-02-21 14:56:07.059+00,8.0,Casing Pressure,PYRITE 1H,PYRITE Well Pad,Gas Lift,PYRITE 1H,204711.01
10049,2022-02-21 14:56:06.044+00,384.0,Casing Pressure,LOMBARDO 2H,LOMBARDO Well Pad,Gas Lift,LOMBARDO 2H,204609.01
10058,2022-02-21 14:56:06.044+00,0.0,Tubing Pressure,RATTLER A 1H,RATTLER Well Pad,Gas Lift,RATTLER A 1H,204593.01
10045,2022-02-21 14:56:06.044+00,10.61,Casing Pressure,LABRADORITE C 3H,LABRADORITE Well Pad,Gas Lift,LABRADORITE C 3H,204698.01
10063,2022-02-21 14:56:06.044+00,345.26,Casing Pressure,ROCK CREEK #11H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK #11H,203139.01
10052,2022-02-21 14:56:06.044+00,0.0,Tubing Pressure,MOONSTONE B2H,MOONSTONE Well Pad,Gas Lift,MOONSTONE B2H,204682.01
10071,2022-02-21 14:56:06.044+00,0.0,Tubing Pressure,SAPPHIRE B 2H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE B 2H,204689.01
10038,2022-02-21 14:56:06.044+00,23.22,Tubing Pressure,PYRITE 1H,PYRITE Well Pad,Gas Lift,PYRITE 1H,204711.01
10040,2022-02-21 14:56:06.044+00,8.0,Tubing Pressure,LABRADORITE A 1H,LABRADORITE Well Pad,Gas Lift,LABRADORITE A 1H,204696.01
10036,2022-02-21 14:56:06.044+00,80.44,Tubing Pressure,HAWN HOLT 21H,HAWN HOLT 21 Well Pad,Gas Lift,HAWN HOLT 21H,204710.01
10062,2022-02-21 14:56:06.044+00,138.425,Tubing Pressure,ROCK CREEK #11H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK #11H,203139.01
10051,2022-02-21 14:56:06.044+00,876.0,Casing Pressure,MOONSTONE A1H,MOONSTONE Well Pad,Gas Lift,MOONSTONE A1H,204681.01
10037,2022-02-21 14:56:06.044+00,8.0,Casing Pressure,HAWN HOLT 21H,HAWN HOLT 21 Well Pad,Gas Lift,HAWN HOLT 21H,204710.01
10059,2022-02-21 14:56:06.044+00,0.0,Tubing Pressure,RATTLER B 2H,RATTLER Well Pad,Gas Lift,RATTLER B 2H,204594.01
10022,2022-02-21 13:56:10.13+00,7.186,Tubing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10008,2022-02-21 13:56:10.13+00,18.625,Tubing Pressure,CARBONITE A1H,CARBONITE Well Pad,Gas Lift,CARBONITE A1H,204718.01
10019,2022-02-21 13:56:10.13+00,9.937,Casing Pressure,CORAL C 3H,CORAL Well Pad,Gas Lift,CORAL C 3H,204669.01
10024,2022-02-21 13:56:10.13+00,187.613,Tubing Pressure,DRAGONSTONE A 1H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE A 1H,204683.01
10021,2022-02-21 13:56:10.13+00,231.636,Casing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10016,2022-02-21 13:56:10.13+00,7.002,Tubing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10033,2022-02-21 13:56:10.129+00,425.0,Casing Pressure,HALITE A1H,HALITE Well Pad,Gas Lift,HALITE A1H,204727.01
10080,2022-02-21 13:56:10.129+00,425.108,Tubing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10079,2022-02-21 13:56:10.129+00,406.152,Casing Pressure,SERPENTINE C 3H,SERPENTINE Well Pad,Gas Lift,SERPENTINE C 3H,204692.01
10012,2022-02-21 13:56:10.129+00,210.0,Tubing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10027,2022-02-21 13:56:10.129+00,234.485,Casing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10081,2022-02-21 13:56:10.129+00,54275.586,Casing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10085,2022-02-21 13:56:10.129+00,0.5,Casing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10078,2022-02-21 13:56:10.129+00,0.5,Tubing Pressure,SERPENTINE C 3H,SERPENTINE Well Pad,Gas Lift,SERPENTINE C 3H,204692.01
10014,2022-02-21 13:56:10.129+00,754.0,Tubing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10025,2022-02-21 13:56:10.129+00,10.809,Casing Pressure,DRAGONSTONE A 1H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE A 1H,204683.01
10077,2022-02-21 13:56:10.129+00,1002.566,Casing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10015,2022-02-21 13:56:10.129+00,800.0,Casing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10088,2022-02-21 13:56:10.129+00,871.982,Tubing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10004,2022-02-21 13:56:10.129+00,154.38,Tubing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10075,2022-02-21 13:56:10.129+00,4.909,Casing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10005,2022-02-21 13:56:10.129+00,8.0,Casing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10096,2022-02-21 13:56:10.129+00,853.877,Tubing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10018,2022-02-21 13:56:10.129+00,159.88,Tubing Pressure,CORAL C 3H,CORAL Well Pad,Gas Lift,CORAL C 3H,204669.01
10035,2022-02-21 13:56:10.129+00,0.0,Casing Pressure,HALITE B2H,HALITE Well Pad,Gas Lift,HALITE B2H,204728.01
10032,2022-02-21 13:56:10.129+00,425.0,Tubing Pressure,HALITE A1H,HALITE Well Pad,Gas Lift,HALITE A1H,204727.01
10034,2022-02-21 13:56:10.129+00,0.0,Tubing Pressure,HALITE B2H,HALITE Well Pad,Gas Lift,HALITE B2H,204728.01
10073,2022-02-21 13:56:10.129+00,424.979,Casing Pressure,SAPPHIRE B 2H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE B 2H,204689.01
10094,2022-02-21 13:56:10.129+00,108.753,Tubing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10093,2022-02-21 13:56:10.129+00,1.25,Casing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10003,2022-02-21 13:56:09.113+00,18.71,Casing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10098,2022-02-21 13:56:09.113+00,207109.813,Tubing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10002,2022-02-21 13:56:09.113+00,153.27,Tubing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10099,2022-02-21 13:56:09.113+00,9.964,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10086,2022-02-21 13:56:09.113+00,1043.171,Tubing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10011,2022-02-21 13:56:09.113+00,110.66,Casing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10007,2022-02-21 13:56:09.113+00,8.0,Casing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10072,2022-02-21 13:56:09.113+00,406.176,Casing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10020,2022-02-21 13:56:09.113+00,19.382,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10013,2022-02-21 13:56:09.113+00,174.0,Casing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10087,2022-02-21 13:56:09.113+00,817.935,Casing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10095,2022-02-21 13:56:09.113+00,855.318,Casing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10082,2022-02-21 13:56:09.113+00,4.915,Tubing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10092,2022-02-21 13:56:09.113+00,169.633,Tubing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10029,2022-02-21 13:56:09.113+00,66.296,Casing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10091,2022-02-21 13:56:09.113+00,79.86,Casing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10000,2022-02-21 13:56:09.113+00,40.066,Tubing Pressure,BIG FIVE A1 H,BIG FIVE Well Pad,Gas Lift,BIG FIVE A1 H,204600.01
10083,2022-02-21 13:56:09.113+00,67.139,Casing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10006,2022-02-21 13:56:09.113+00,8.0,Tubing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10026,2022-02-21 13:56:09.113+00,18.829,Tubing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10017,2022-02-21 13:56:09.113+00,12.943,Casing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10023,2022-02-21 13:56:09.113+00,14.025,Casing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10097,2022-02-21 13:56:09.113+00,915.526,Casing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10076,2022-02-21 13:56:09.113+00,66.901,Tubing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10090,2022-02-21 13:56:09.113+00,12.082,Tubing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10010,2022-02-21 13:56:09.113+00,127.95,Tubing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10031,2022-02-21 13:56:09.113+00,66.475,Casing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10030,2022-02-21 13:56:09.113+00,425.151,Tubing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10074,2022-02-21 13:56:09.113+00,52893.969,Tubing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10084,2022-02-21 13:56:09.113+00,1002.494,Tubing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10089,2022-02-21 13:56:09.113+00,204563.438,Casing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10028,2022-02-21 13:56:09.113+00,424.346,Tubing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10016,2022-02-21 13:26:58.8+00,7.002,Tubing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10088,2022-02-21 13:26:58.8+00,871.982,Tubing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10085,2022-02-21 13:26:58.8+00,0.5,Casing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10008,2022-02-21 13:26:58.8+00,18.625,Tubing Pressure,CARBONITE A1H,CARBONITE Well Pad,Gas Lift,CARBONITE A1H,204718.01
10019,2022-02-21 13:26:58.8+00,9.937,Casing Pressure,CORAL C 3H,CORAL Well Pad,Gas Lift,CORAL C 3H,204669.01
10024,2022-02-21 13:26:58.8+00,187.613,Tubing Pressure,DRAGONSTONE A 1H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE A 1H,204683.01
10033,2022-02-21 13:26:58.8+00,425.0,Casing Pressure,HALITE A1H,HALITE Well Pad,Gas Lift,HALITE A1H,204727.01
10021,2022-02-21 13:26:58.8+00,231.636,Casing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10094,2022-02-21 13:26:58.8+00,107.504,Tubing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10022,2022-02-21 13:26:58.8+00,7.186,Tubing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10079,2022-02-21 13:26:58.8+00,397.509,Casing Pressure,SERPENTINE C 3H,SERPENTINE Well Pad,Gas Lift,SERPENTINE C 3H,204692.01
10093,2022-02-21 13:26:58.8+00,1.25,Casing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10034,2022-02-21 13:26:58.8+00,0.0,Tubing Pressure,HALITE B2H,HALITE Well Pad,Gas Lift,HALITE B2H,204728.01
10018,2022-02-21 13:26:58.8+00,159.88,Tubing Pressure,CORAL C 3H,CORAL Well Pad,Gas Lift,CORAL C 3H,204669.01
10032,2022-02-21 13:26:58.8+00,425.0,Tubing Pressure,HALITE A1H,HALITE Well Pad,Gas Lift,HALITE A1H,204727.01
10096,2022-02-21 13:26:58.799+00,835.641,Tubing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10080,2022-02-21 13:26:58.799+00,425.108,Tubing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10083,2022-02-21 13:26:58.799+00,68.285,Casing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10097,2022-02-21 13:26:58.799+00,915.526,Casing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10077,2022-02-21 13:26:58.799+00,1003.366,Casing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10002,2022-02-21 13:26:58.799+00,150.87,Tubing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10025,2022-02-21 13:26:58.799+00,10.809,Casing Pressure,DRAGONSTONE A 1H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE A 1H,204683.01
10081,2022-02-21 13:26:58.799+00,54266.945,Casing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10015,2022-02-21 13:26:58.799+00,796.0,Casing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10035,2022-02-21 13:26:58.799+00,0.0,Casing Pressure,HALITE B2H,HALITE Well Pad,Gas Lift,HALITE B2H,204728.01
10075,2022-02-21 13:26:58.799+00,4.911,Casing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10082,2022-02-21 13:26:58.799+00,4.961,Tubing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10073,2022-02-21 13:26:58.799+00,424.979,Casing Pressure,SAPPHIRE B 2H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE B 2H,204689.01
10004,2022-02-21 13:26:58.799+00,152.03,Tubing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10078,2022-02-21 13:26:58.799+00,0.5,Tubing Pressure,SERPENTINE C 3H,SERPENTINE Well Pad,Gas Lift,SERPENTINE C 3H,204692.01
10005,2022-02-21 13:26:58.799+00,8.0,Casing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10012,2022-02-21 13:26:58.799+00,191.0,Tubing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10027,2022-02-21 13:26:58.799+00,234.485,Casing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10076,2022-02-21 13:26:58.799+00,66.848,Tubing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10014,2022-02-21 13:26:58.799+00,755.0,Tubing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10084,2022-02-21 13:26:58.798+00,1003.32,Tubing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10003,2022-02-21 13:26:58.798+00,18.68,Casing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10020,2022-02-21 13:26:58.798+00,14.248,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10087,2022-02-21 13:26:58.798+00,800.027,Casing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10086,2022-02-21 13:26:58.798+00,868.927,Tubing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10030,2022-02-21 13:26:58.798+00,427.386,Tubing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10099,2022-02-21 13:26:58.798+00,9.979,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10098,2022-02-21 13:26:58.798+00,207091.578,Tubing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10072,2022-02-21 13:26:58.798+00,397.561,Casing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10089,2022-02-21 13:26:58.798+00,204545.531,Casing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10011,2022-02-21 13:26:58.798+00,120.4,Casing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10028,2022-02-21 13:26:58.798+00,424.957,Tubing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10031,2022-02-21 13:26:58.798+00,66.336,Casing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10074,2022-02-21 13:26:58.798+00,52885.355,Tubing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10090,2022-02-21 13:26:58.798+00,10.05,Tubing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
